ID	TOPIC	IRONY_BINARY	IRONY_CATEGORY	IRONY_TYPE	IRONY_TRIGGER
5651b2bbd005e92900505c0eaf805bd5	LIBROSÁNCHEZ	1	hyperbole	E	Aquí tienen...el nuevo libro de @sanchezcastejon ... <tr> en tus mejores peluquerías!!! </tr> <tr> En él encontrarás los mejores trucos para llegar a algo en la vida sin doblar el lomo... </tr> #PedroSanchez #LibrosRecomendados https://t.co/6obCYen00E
56607968fff6641c6b709eccf48f0f9b	LIBROSÁNCHEZ	1	hyperbole	E	<tr> @sanchezcastejon Una encuesta reciente del CIS sitúa al Libro del Dr. Sánchez como el más vendido superando a El Quijote de la Mancha escrito también por Don Pedro. Por la compra del libro un mutímetro para medir la resistencia, los ohmios esos. </tr> https://t.co/4auLvH0pm5
576e1bc755e6e0ca7cd30956f2b19df6	LIBROSÁNCHEZ	0			
59837b846330c2194ef6963c6a7b200c	LIBROSÁNCHEZ	1	hyperbole	E	<tr> Ahora ⁦@sanchezcastejon⁩ sólo necesita ‘plagiar’ un mapa mental para presentar su libro ‘Manual de Resistencia’. </tr> https://t.co/0MbAufMTNQ
599c697da6c672882e66b75b4b770e08	LIBROSÁNCHEZ	1	contrast	E	<tr><pt1> Estoy deseando escuchar a Pedro Sánchez en el Congreso decir: </pt1><pt2> “he venido a hablar de mi libro” </pt2></tr>
5a34e0c35396369d9be3ee860e50849c	LIBROSÁNCHEZ	0			
5b0d5d019f5a3b22a4f2bc4fdb718101	LIBROSÁNCHEZ	1	hyperbole	E	<tr> Ahora ya sabéis por qué @sanchezcastejon lleva 6 meses sin gobernar  Porque estaba mirando como le escribían un libro </tr>
5c68b76166d4f7d41214cdf07cec7e0e	LIBROSÁNCHEZ	0			
5ce92e0ac5dfc7977e2716f31aaa9618	LIBROSÁNCHEZ	0			
5d6969d11218f2f7f881878f6ee1fbae	LIBROSÁNCHEZ	1	contrast	E	<tr><pt1> Antoñito, llégate en un salto a la librería y me traes el libro de Pedro Sánchez, </pt1><pt2> que la mesa de mi despacho está coja. </pt2></tr> https://t.co/OgUT1dHQWX
5ddd1a7cc0c98cf92f111ce64104c520	LIBROSÁNCHEZ	1	hyperbole	E	"@pacomarhuenda @sanchezcastejon <tr> Pedro Sánchez nos cuenta en su libro Manual de Resistencia"" sus viajes y aventuras en un Falcon para estar lo menos posible soportando presiones."" </tr>"
5f7ef6bbbb50eda324ae3b76e5615140	LIBROSÁNCHEZ	1	contrast	E	Queriada Amiga, compartirte que el libro es de @sanchezcastejon, no del Presidente del Gobierno. Pregunta sobre eso a la Portavoz del Gobierno.  Eso lo dijo Sánchez no  el presidente. <tr><pt1> Pues eso otro caso del fantástico mundo  de ellos. </pt1><pt2> Manda huevos </pt2></tr> https://t.co/qOBuevexEc
5fef636cf7bc5003248458346ff5274f	LIBROSÁNCHEZ	0			
605a73e1eb5e51ab50db08f8e3e8e097	LIBROSÁNCHEZ	0			
61e7e267bd4ea9fbe42cdccd16be467b	LIBROSÁNCHEZ	NV			
62d85aa318c4a85a5e411ebc9633b7e7	LIBROSÁNCHEZ	0			
6441094d7d86fbbf38115ccf60b869e9	LIBROSÁNCHEZ	1	rhetorical question	E	<tr>¿Señor @sanchezcastejon esto significa que ya se retira usted con la publicación de su libro?</tr> https://t.co/FI5Yhh1Ezb
6734e1bcdfe6169c7ff28427ab83fbbd	LIBROSÁNCHEZ	0			
67f059e998bf5f59cdd248625cddfce1	LIBROSÁNCHEZ	0			
67f847e8fcb166ac4142303b612d7e63	LIBROSÁNCHEZ	0			
69291b6c165c2405dd6db820ede50761	LIBROSÁNCHEZ	1	contrast	E	<tr><pt1> Pedro @sanchezcastejon firmará su libro “Manual de la Resistencia” </pt1> este domingo de 14:00 a 20:00 horas <pt2> en El Valle de los Caídos. </pt2></tr>
6941182c84e7b6f264e460c3522adc08	LIBROSÁNCHEZ	1	hyperbole	E	<tr> @sanchezcastejon el único que saca un libro después de montarse diferentes películas, </tr> manda huevos.
6affa5120e2627fa50d819f2016baea0	LIBROSÁNCHEZ	0			
6b5345ffa5e73b07979b76924f142880	LIBROSÁNCHEZ	1	contrast	E	"@PSOE <tr><pt1> #PaquiPallaSL </pt1><pt2> ¿esa es la editorial que va a publicar el libro de @sanchezcastejon ? </pt2></tr> faltó poner en el nombre en Falcon"""""
6de62935a664b687eacb90c75601c6f8	LIBROSÁNCHEZ	1	hyperbole	E	<tr> Ya tenemos lectura para esos momentos que pasamos en el WC... </tr> 👇👇👇👇👇 Pedro @sanchezcastejon publica el libro '#ManualdeResistencia' que ha concluido en la Moncloa https://t.co/iQprfmEW3d #ManualdeFalconeti
6e01221fc9c213fe4d5d5dac9819b450	LIBROSÁNCHEZ	0			
6fc51acb32114fecb7d8f3c33d7930ff	LIBROSÁNCHEZ	NV			
71f09cb5efca05855644e347a3f01e18	LIBROSÁNCHEZ	0			
721fa7ad5301770a11e0635a54c76513	LIBROSÁNCHEZ	1	false assertion	I	
7220587c067b46ecd31d77d790fd0ef3	LIBROSÁNCHEZ	0			
72f1f0c0ddb636d25549009f6298db3c	LIBROSÁNCHEZ	0			
741295bd4f16b7c674003671ea30d202	LIBROSÁNCHEZ	0			
7513bef62bd3a73fc249f8f9627a8798	LIBROSÁNCHEZ	1	contrast	E	"@pacomarhuenda @sanchezcastejon <tr><pt1> @pablocasado_ </pt1><pt2> debería contratacar y sacar un libro de: Cómo aprobar un máster"". </pt2></tr> O <tr><pt1> @EsperanzAguirre </pt1><pt2> un manual de conducir y buenas prácticas en general."" </pt2></tr>"
75dee0bf39b3106cc653ac20de4d1201	LIBROSÁNCHEZ	0			
762e1a8d83f164d56b3b2b64cef50c63	LIBROSÁNCHEZ	0			
764c95225070c217477018c3b184dbf0	LIBROSÁNCHEZ	0			
7834a895137d905ac33bd31a30a4136d	LIBROSÁNCHEZ	0			
792dd94bf3d4a4c62feef5f9e2439989	LIBROSÁNCHEZ	1	hyperbole	E	@okdiario <tr> Espero que el libro de @sanchezcastejon se edite con hojas de papel suave y Perico me regale unos ejemplares, que el papel higiénico está caro. </tr> Por supuesto de comprarlo ni loco lo haría.
79a5fea3dd4e067d6e13793bbd972dad	LIBROSÁNCHEZ	1	comparison	E	@cultrun @Mancenido_MaR @sanchezcastejon <tr><pt1> Pero un libro </p1><pt2> o su tesis doctoral </pt2></tr>
79e375d12df579e41469725372c36b1c	LIBROSÁNCHEZ	1	hyperbole	E	🔴El primer libro que escribe @sanchezcastejon y habla de...él mismo...  <tr> Una biografía del 'estadista' #PedroSanchez que, al lado de Churchill, deja a este como un -mindundi- 😅  </tr> “El ego no es jefe en su propio hogar” Sigmund Freud https://t.co/qmrW1jkPQ1
79e5fc481496ff68a31aa1d986c7004c	LIBROSÁNCHEZ	NV			
7a016029c0145751d76965fc11739e0b	LIBROSÁNCHEZ	NV			
7bf5ee63163c00e3b330e3ca0f4478c5	LIBROSÁNCHEZ	0			
7d65310a6f91d9f7dae0f6ab203ddbd5	LIBROSÁNCHEZ	1	contrast	E	<tr><pt1> El q copió una tesis y tuvo años para hacerla </pt1><pt2> dice que ha escrito un libro en 6 meses 🤔🤔 </pt2></tr> @sanchezcastejon @sanchezcasrejon https://t.co/pm6zsewzal
7d90905974bab911f35b85f3bd255821	LIBROSÁNCHEZ	0			
7f89ab39ddd42e91467d185d63a4333b	LIBROSÁNCHEZ	1	rhetorical question	E	<tr>¿Tanto tiempo tiene entre avión y avión?</tr> -&gt; @Sanchezcastejon 'ficha' por Planeta: primer presidente en Moncloa que escribe un libro https://t.co/RCDLMwxifQ
7fe43eb70fa384ade177ef6a32da7008	LIBROSÁNCHEZ	0			
80be4dcc4c5f31065428e8eb8161a8a8	LIBROSÁNCHEZ	NV			
81c7fe410e52377eea3b21142fd75f96	LIBROSÁNCHEZ	0			
83a9b5b821fd6dd48b0437b5f80025f1	LIBROSÁNCHEZ	0			
83b68034eff13737a6e04666fc46edbf	LIBROSÁNCHEZ	0			
852000c4ceedc56f9c2cc142cb4db0eb	LIBROSÁNCHEZ	1	hyperbole	E	@carlossegovia_ Ya me estoy imaginando a @sanchezcastejon en la Feria del Libro... <tr> «Y en la caseta 243 firma nuestro presidente, mientras, de la 102 a la 190, hoy no firma nadie porque hay un Falcon aparcado»... </tr>
86b9d5d0d3abae0a60b77eefa6068d4e	LIBROSÁNCHEZ	1	contrast	E	<tr><pt1> @sanchezcastejon Lo malo de tu libro no creo que sea su contenido (si lo tiene) sino la inoportunidad de publicarlo siendo presidente del Gobierno (Con perdón) lo que supone una total y absoluta falta de ética política. </pt1><pt2> Del contenido hablaré cuando conozca a su autor. </pt2></tr> #SanchezDimision
86d54680961efa227dfe3416b07f45a2	LIBROSÁNCHEZ	NV			
87d8196b4a2f00a07c20f041ed4152e5	LIBROSÁNCHEZ	0			
88c3b1e34b7f2873d10335065e3656c9	LIBROSÁNCHEZ	1	comparison	E	@pacomarhuenda <tr><pt1> @sanchezcastejon Un libro </pt1><pt2> muy Maduro </pt2></tr>
8b319bcae8306eae343cd2f218e438cd	LIBROSÁNCHEZ	1	hyperbole	E	<tr> Si cundirán los viajes en Falcon que a @sanchezcastejon le ha dado tiempo hasta a escribir un libro. </tr>
8b324a998d3a77a76460ff52fe565793	LIBROSÁNCHEZ	1	contrast	E	@sanchezcastejon <tr><pt1> Pedro Sanchez ha escrito un libro </pt1><pt2> pero aún no se lo ha leído. </pt2></tr>
8b42225e9855c2bb383b16663acd67b0	LIBROSÁNCHEZ	1	polarity contrast	E	<tr_multi><pt1> Nuevo libro del doctor @sanchezcastejon Manual de Resistencia ¿lo habrá copiado de aquí? </pt1><pt2> https://t.co/qL1RwU7Yew </pt2></tr_multi>
8c42cf9c245e5daa9b7103303de0a5c5	LIBROSÁNCHEZ	0			
8ecb888eda00557ac7a725e49152f74e	LIBROSÁNCHEZ	1	contrast	E	<tr><pt1> Fan del </pt1><pt2> impresentable de Mr. President @sanchezcastejon. </pt2></tr> <tr><pt1> Tiene los huevos lo suficientemente gordos como para publicar un libro titulado Manual de Resistencia cuando lleva atrincherado en la presidencia meses. Pactando con cualquiera para mantener el puesto. </pt1><pt2> Eres un grande. </pt2></tr>
8f7a28faa1deb6f8855b880f9ed0be8d	LIBROSÁNCHEZ	1	hyperbole	E	<tr> Pedro Sánchez @sanchezcastejon ha escrito el libro en los ratitos libres mientras viaja en el Falcon. </tr> https://t.co/tMzwNNIfiD
90b13e97a29432480d0ffb67eb08b41a	LIBROSÁNCHEZ	1	contrast	E	<tr><pt1> “Plantar un Falcon, escribir un árbol y montar un libro”  </pt1><pt2> Las 3 tareas q @sanchezcastejon tiene q hace para ser Presidente </pt2></tr>  @NARANCO28 @ldpsincomplejos @gli3615 @MonsieurSansFoy @FrayJosepho @JorgeBustos1 @jorge22094625 @marubimo @marodriguezb @eltivipata @Anonymus_ES
937d787e6f7f50560600d73d99916fb7	LIBROSÁNCHEZ	0			
94c81fb92010eb425a405c59b7b8d635	LIBROSÁNCHEZ	NV			
95b7f5dfe64bd04bf8dfc84b4a3bf804	LIBROSÁNCHEZ	1	rhetorical question	E	@cultrun @Madg1411 @sanchezcastejon <tr>¿ Quien le habrá escrito el libro? ¿ El mismo que el de la tesis?</tr>
965d24f84447e5ffca5d1a406b1a8dfa	LIBROSÁNCHEZ	0			
97268f2c4114506f56a50360baca9e3f	LIBROSÁNCHEZ	1	rhetorical question	E	<tr> @sanchezcastejon no tenía una foto más grande para la portada de su libro? </tr> Que ego tiene este hombre, Nerón no era nadie a su lado...
988c07d2895945131f3884f6826b19a8	LIBROSÁNCHEZ	0			
993655db11196dea3de0e9130392b857	LIBROSÁNCHEZ	0			
9b876138bfc44c8b7844be3be55aecd5	LIBROSÁNCHEZ	1	hyperbole	E	<tr> Este viernes, en la rueda de prensa tras el consejo de ministros, Isabel Celaaaaaaá presentará el libro de Pedro Sánchez. </tr>
9c62fb4751a2182d9165c5e4a94c051a	LIBROSÁNCHEZ	1	hyperbole	E	"<tr> Es increíble, lleva 2 días en el gobierno, le quedan otros 2 y ya ha escrito un libro </tr> (o se lo han escrito) <tr> y nombrado a su mujer Embajadora de África"". </tr>"
9ddc3237eedcb8160fd58cec8ff49d06	LIBROSÁNCHEZ	1	contrast	E	<tr><pt1> Acabamos de ver que @sanchezcastejon ha publicado un libro </pt1><pt2> y teniendo en cuenta que somos la única librería del mundo especializada en humor creemos que lo tiene que presentar aquí. </pt2></tr>
a0939ad11050490afbd5de2239a781f1	LIBROSÁNCHEZ	0			
a19a696585278b2e9d13a41d44dab2ea	LIBROSÁNCHEZ	0			
a28bdcc3d9f71f214addd350ca5a0057	LIBROSÁNCHEZ	0			
a3c80a5f39294517ec8138c17e6018fe	LIBROSÁNCHEZ	0			
a3ceea015298d42923866bf016aff2f7	LIBROSÁNCHEZ	0			
a42a29bbba94d0b35f8bb9b0b3280df7	LIBROSÁNCHEZ	1	hyperbole	E	@cultrun @sanchezcastejon <tr> La duda es si es si entre @sanchezcastejon o el Presidente, alguno de los dos habrá leído el libro. </tr>
a4c34a8b091199bd744f8b8826239a85	LIBROSÁNCHEZ	NV			
a6099e7e73e73f3a4dc7d019473e6df9	LIBROSÁNCHEZ	1	contrast	E	@cultrun @sanchezcastejon <tr><pt1> Seguro que ha escrito él el libro, </pt1><pt2> como la tesis😂🤣 </pt2></tr>
a72e2d0bde3cc2942b6c0816198d6ed6	LIBROSÁNCHEZ	0			
a8ea3ac3fcb838e5c22e87bc0f3decda	LIBROSÁNCHEZ	NV			
abe3caead629d65229cee61c03c7fba3	LIBROSÁNCHEZ	NV			
ac039e8ad3702bf5543958b61f89e5d0	LIBROSÁNCHEZ	0			
ac378cf5ad7e2cf010a862ea707c41d3	LIBROSÁNCHEZ	1	hyperbole	E	@cultrun <tr> @sanchezcastejon Con la tesis debió contratar un pack de tesis y libro. </tr>
ae08b94c556cd010acad0f0df624a3fc	LIBROSÁNCHEZ	0			
ae1ea569111c06e4388fbf49bf86a78f	LIBROSÁNCHEZ	1	false assertion	I	
aff0460cb326b79b4675f304b95734dc	LIBROSÁNCHEZ	1	contrast	E	@FrayJosepho <tr><pt1> Pues yo pensaba leerme el libro de @sanchezcastejon, </pt1><pt2> pero después pensé que a lo largo de estos años ya me he visto la pinicula </pt2></tr>
b1b7ce41c463a858f5ea1d4b92293f8b	LIBROSÁNCHEZ	1	hyperbole	E	<tr> @sanchezcastejon Pedro Sánchez ha podido escribir el libro con el tiempo que se ha ahorrado viajando en el Falcon. </tr> Bueno, a lo mejor su mujer le ha echado una mano en su tiempo libre en la empresa en la que trabaja y en la que gana 9000 €/mes. https://t.co/GZQQ65iTEa
b50aaae45ac725af8151f03cf39f43db	LIBROSÁNCHEZ	1	hyperbole	E	<tr> Pincho de tortilla y caña a que el libro de @sanchezcastejon cae en el comentario de texto de selectividad. </tr>
b585a2b29f4b2292894307e04774c84a	LIBROSÁNCHEZ	1	hyperbole	E	@Xuxipc @sanchezcastejon @protestona1 <tr>Ya se le llama libro a cualquier cosa </tr>. 
b66df84fc7ad0a01990f1443f93bf945	LIBROSÁNCHEZ	0			
b6cee9a57c48292e4b908d41da2ce687	LIBROSÁNCHEZ	1	rhetorical question	E	@cultrun @sanchezcastejon <tr>Es un libro de autoayuda o que?</tr>
b72c782d61bd09c5b4b24b73c77468a4	LIBROSÁNCHEZ	0			
b9e7c051a3cea68371c668c09e284eec	LIBROSÁNCHEZ	1	hyperbole	E	"@okdiario <tr> ¿A quién plagiará @sanchezcastejon  el libro? Si comienza En un lugar de La Mancha de cuyo nombre no....."" será que Cervantes se ha afiliado al @PSOE ."" </tr>"
baf6037d0ca63181e09710d7a1933ff4	LIBROSÁNCHEZ	0			
bb139850ef2a0d12c51be4c4fee1f97e	LIBROSÁNCHEZ	0			
bd1f822d74152c0a342f47fae7da354c	LIBROSÁNCHEZ	0			
be8d5685aa647a28cd9bc41b17d95881	LIBROSÁNCHEZ	0			
c098b25cafc117eb214a148182e50169	LIBROSÁNCHEZ	0			
c15d727bf676c0324531905701e9ae91	LIBROSÁNCHEZ	1	contrast	E	<tr><pt1> En breve, Kunta Kinte firmando </pt1><pt2> el libro de @sanchezcastejon en El Corte Inglés. </pt2></tr>
c19386f91f61828d7ae174e33a6d7880	LIBROSÁNCHEZ	0			
c34660431a3eaa2d4c20eee39c56ef5d	LIBROSÁNCHEZ	0			
c3f271e6d14eb0f4f9c286cbc227457c	LIBROSÁNCHEZ	0			
c5c4b9fb4bf1d6efb6b7979a8069e8dd	LIBROSÁNCHEZ	1	rhetorical question	E	<tr> @sanchezcastejon ha escrito un libro o ha publicado un libro? </tr> En el caso de Pedro Sánchez, es importante este matiz.
c634e3d5c52f24bd7a00e72e59280583	LIBROSÁNCHEZ	0			
c6903d1a8bc017127bd446214785131e	LIBROSÁNCHEZ	NV			
c69817ad7e25a13451f6dd81b3f2a4f9	LIBROSÁNCHEZ	0			
c7d5e061e0569d306b52c30cc24b1946	LIBROSÁNCHEZ	0			
c99410b97a509ac7a784c1ad42f2604d	LIBROSÁNCHEZ	0			
cacd50408e8596637e6bd4db350cb7d7	LIBROSÁNCHEZ	0			
cec5edaf80ec95380eebf11ea29f5b7c	LIBROSÁNCHEZ	1	contrast	E	Qué nervioso debe estar Pedro Sánchez! <tr><pt1> Esperando impaciente a que salga su libro </pt1><pt2> para poder leerlo. </pt2></tr>
cf34f1495a3a1a1d10958f8eab2ae33f	LIBROSÁNCHEZ	0			
d008ed6dddc8449c4605bb3890035e42	LIBROSÁNCHEZ	0			
d118516f2df92ae55c524b304d3e9c0d	LIBROSÁNCHEZ	0			
d16523b6e9573ada5bdcff5a8e22b0d2	LIBROSÁNCHEZ	1	contrast	E	Pedro Sánchez @sanchezcastejon publica ‘Manual de resistencia’, el primer libro de un presidente en ejercicio | España | EL País.... <tr><pt1> Y la 2a parte se llamará #ManualDelOkupa. </pt1><pt2> Qué prodigio de capacidad, amigos del @PSOE. </pt2></tr> https://t.co/OvIEklGA2F
d30b57d12c01a77390114d13ec98dd19	LIBROSÁNCHEZ	0			
d323b3898ee413d4e22ee322c89018a3	LIBROSÁNCHEZ	0			
d327948a1eb43e33e81bdd2b80ac9410	LIBROSÁNCHEZ	1	hyperbole	E	<tr> 🔴«Manual de Resistencia», del presidente @sanchezcastejon, se sitúa ya como segundo libro más vendido del mundo según un estudio publicado por el CIS. </tr> https://t.co/a9OMyA3oue
d5d8f9b7aaad20b2b271aad2d04e27f3	LIBROSÁNCHEZ	0			
de5c50bd19eaaf87d9f351aab2ef4253	LIBROSÁNCHEZ	0			
e0aba02909fc928c80ba6ec8b103caed	LIBROSÁNCHEZ	0			
e3bc72fb05e58edb094845b5604ccf3c	LIBROSÁNCHEZ	0			
e422ab9188830e02618482fc36ee2621	LIBROSÁNCHEZ	0			
e4e5f2b413e686b680e310155ecb3d95	LIBROSÁNCHEZ	1	hyperbole	E	<tr> Fenómeno extraño: No me ha entrado todavía ningún tuit con la encuesta ¿Te vas a leer el libro de @sanchezcastejon “Manual de Resistencia”? </tr>
e573e92b26747ca75f1f4ff3278bbd48	LIBROSÁNCHEZ	NV			
e669ad2e859adddee32028a8f62d0294	LIBROSÁNCHEZ	0			
e79c3a9ace283318bdd26d7a93ea2248	LIBROSÁNCHEZ	NV			
e7d9699866c744ef927171ae1b3e7b10	LIBROSÁNCHEZ	0			
e83140dcfa140ea2d7a428d7023b012b	LIBROSÁNCHEZ	0			
e94ad41c2d72abae6f2fba81c51cb985	LIBROSÁNCHEZ	1	hyperbole	E	<tr> Voy corriendo a comprarlo. </tr> Sr @sanchezcastejon, relata usted en su libro el verdadero pacto con todos los separatistas? No será otra tesis?  Pedro Sánchez, primer presidente en publicar un libro durante su mandato seis meses después de llegar a la Moncloa https://t.co/Y377pBlf5L
ea1a7b357544e8a8bea10c3e776b1bf4	LIBROSÁNCHEZ	0			
ec756b59c9cd2546edd2d151d0d74d86	LIBROSÁNCHEZ	1	hyperbole	E	<tr> Informo que el próximo sábado estaré firmando el libro de @sanchezcastejon  en el Corte Inglés de Callao. </tr> Tiene el mismo sentido que si lo firmara él, tampoco lo ha escrito #Manualderesistencia
ed5d9e2af5af37052256f38c4ebb4555	LIBROSÁNCHEZ	1	hyperbole	E	@progrestonaa <tr> Que dice el CIS que después de la Biblia, el segundo libro más vendido de la historia es el de Pedro Sánchez </tr>
ee3b69fca8b39d298c2591107146f8ef	LIBROSÁNCHEZ	0			
eefc1a425a02385d897a601edff1b5ce	LIBROSÁNCHEZ	1	hyperbole	E	@FroilLannister @sanchezcastejon #noeresmipresidente #dictador <tr> firmará ejemplares de su libro en el Falcón en su presentación. </tr> #LaSilenciosaCat https://t.co/gPBTf41Szm
ef15f356752ae4befd8de5e9014eda66	LIBROSÁNCHEZ	0			
ef49a42609ec60f6cc3ab03191a7b054	LIBROSÁNCHEZ	1	hyperbole	E	@cultrun @DemagogiaVs @sanchezcastejon <tr> Es un libro de como vender o cambiar cosas hasta conseguir un avión, ahora cambio el país por un taxi aéreo. </tr>
ef7fe18804bf28fe8c648d222674f407	LIBROSÁNCHEZ	0			
efe15a522d79ad3df68b43ff20dfd3d5	LIBROSÁNCHEZ	NV			
f05dd78e597af0a805f1949b83809dcf	LIBROSÁNCHEZ	NV			
f0d61c27bf52af2298d22d85b3a37247	LIBROSÁNCHEZ	0			
f0edb306694af2236bb798c0bd481397	LIBROSÁNCHEZ	0			
f116660b8f3b691f1a9818e1e4a830e2	LIBROSÁNCHEZ	1	hyperbole	E	<tr> Se me acabo el papel del culo, el super me pilla lejos, pero tengo cerca una libreria, voy a ver si tengo suerte y no se agoto el libro de @sanchezcastejon 🤣🤣🤣 </tr>
f14d8de17042ca76bf3a2f7c9bad4d53	LIBROSÁNCHEZ	1	contrast	E	<tr><pt1> Si os gusta la literatura y la ciencia ficción hoy tengo dos recomendaciones: </pt1><pt2> - El libro de @sanchezcastejon - Los Presupuestos Generales del Estado.  BONUS TRACK: La tesis del doctor Falcon. </pt2></tr>https://t.co/LZrW2QT7CI
f25b5c4ce95f2342772a8ca77bcaf82f	LIBROSÁNCHEZ	0			
f340e626b5071b5db7ce9072e5727a01	LIBROSÁNCHEZ	0			
f67eae3fe4e6a5bf44ae6a4f685a0aad	LIBROSÁNCHEZ	1	comparison	E	@angelhernanz <tr><pt1> @sanchezcastejon ¿ Ha escrito un libro de verdad ? </pt1><pt2> A ver si va a ser tan exacto como la ley de divorcio que según él es de Psoe, como lo de la 1ª alcaldesa de Zaragoza también de Psoe y así... </pt2></tr>
f701b0b495c47b07f21104d74cc2bfbd	LIBROSÁNCHEZ	1	rhetorical question	E	@JorgeBustos1 Vamoh a ver, <tr> si no le pone un negro planeta para el libro cómo diantres va a conseguir @sanchezcastejon el #PREMIONOBEL que es lo que él realmente desea?? </tr> Es que hay que explicároslo todooooo 😁😁😁
f8292356fbd4c1a4f7e6c44eb073268d	LIBROSÁNCHEZ	NV			
f8f6dca92579b68fe7b3d68953343ad5	LIBROSÁNCHEZ	0			
fa21535c63dc3100d783d20bab931a25	LIBROSÁNCHEZ	0			
faaf9b9d2d88d86ee48b01bfc0baa789	LIBROSÁNCHEZ	1	hyperbole	E	@JOTAINVICTUS Cierto. <tr> Sufriremos las diez plagas de Egipto y un libro de Pedro Sánchez. </tr> Terrible!!!
fabcdf3234a38e434b1b51b9077c005b	LIBROSÁNCHEZ	1	hyperbole	E	<tr> Última hora: el próximo libro de Pedro Sánchez será prologado por Carles Puigdemont. (En catalán of course) </tr>
fda4d0cd3325f47c296265760f1376ab	LIBROSÁNCHEZ	0			
fe206e5cc99689e1e70cff8d38982e9d	LIBROSÁNCHEZ	1	hyperbole	E	Que dice @sanchezcastejon que va a escribir un libro. <tr>  Este es capaz de decirle al Ministerio de Cultura que los compre todos para que luego el CIS publique que vende más que García Márquez. </tr>  @hermanntertsch @GuajeSalvaje @perezreverte @dollyypau @monasterioR
ff27cc8a6631afe9e7111a17d4eeb4c7	LIBROSÁNCHEZ	NV			
003f1d0fa6d14a8737ccc77f3459818f	PAÑALESIGLESIAS	1	contrast	E	@CristinaSegui_ <tr><pt1> @Pablo_Iglesias_ Doctorado </pt1><pt2> en cambiar pañales..... </pt2></tr>
00e5289c2d3d712d3084fb4305d5b4e1	PAÑALESIGLESIAS	0			
034418e094174eea7836334021c32993	PAÑALESIGLESIAS	1	hyperbole	E	@danivillacastin @Pablo_Iglesias_ <tr> Qué maravilla, un padre cambiando pañales!! Jamás vi una cosa igual, el marqués es digno de todo elogio 😝😝 </tr>
04df5100c39afc04b07b13842ecac670	PAÑALESIGLESIAS	1	contrast	E	<tr><pt1> No entiendo que tiene de malo que @Pablo_Iglesias_ presuma de poner y quitar pañales. </pt1><pt2> Cuando yo tenia 21 años y conseguí mi primer trabajo serio tambien presumia de eso. </pt2></tr> @ahorapodemos
05503256c049e94ff640a6a058dffde6	PAÑALESIGLESIAS	1	hyperbole	E	@MinstDeLaVerdad @Pablo_Iglesias_ Calla, que está preparando la <tr> vuELta. </tr> No vayas a <tr> distraerLE. </tr> Que <tr>lLEva</tr> unos meses y ya es un experto <tr> cambiandoLE </tr> los pañales a su progenie.
06b8c7bb275a1f0c417b10ffafdb1377	PAÑALESIGLESIAS	0			
07bec67788e738d869834d5e9d75ee95	PAÑALESIGLESIAS	0			
082a73375a735a5c53f88a64146d2799	PAÑALESIGLESIAS	0			
09d30c240a394dbf13f0a0f46a7e5db5	PAÑALESIGLESIAS	1	contrast	E	@CristinaSegui_ @Pablo_Iglesias_ Bueno ya sabéis cuál es <tr><pt1> el requisito fundamental y la prueba de fuego para ser presidente del gobierno. </pt1><pt2> Limpiar culos y poner pañales. </pt2></tr> Os queda claro?
0b02956bf2e807712d878915f2e30391	PAÑALESIGLESIAS	0			
0bd233dc845fe867b4d50c24121d527d	PAÑALESIGLESIAS	1	hyperbole	E	@CristinaSegui_ @Pablo_Iglesias_ <tr> He cambiado pañales a mi hija a mi hijo , ahora a dos nietas , estoy preparadisimo para gobernar España , atentos mis siglas son PYP </tr>
0c31a87e9c0dcdcd9cab60af0f289a19	PAÑALESIGLESIAS	1	hyperbole	E	@CristinaSegui_ @Pablo_Iglesias_ Llevo casi 4 años limpiando culos y cambiando pañales puesto q tengo dos hijos con poca diferencia de edad y hoy <tr> gracias a tí me siento preparado para ser presidente de los Estados Unidos q cosas y yo sin pensarlo. </tr>
0c537e7e402178c2e006e714e9d0ca8a	PAÑALESIGLESIAS	0			
0d13d748983379cfc60bde60ca19e741	PAÑALESIGLESIAS	1	hyperbole	E	@europapress <tr>Pues resulta que @Pablo_Iglesias_ es el primer papa que cambia pañales</tr>
0ecc6618e2523642523a81e4c2f8cbfc	PAÑALESIGLESIAS	0			
0f74458dc38fa72b5d7c5326f33e5937	PAÑALESIGLESIAS	1	hyperbole	E	@CiudadanaMartaR Marta pero que te has pensado? <tr> No le quites méritos a @Pablo_Iglesias_ , el primer hombre en cambiar pañales.💪🏻 </tr>
115ee9faa227719640a7e1713efb8739	PAÑALESIGLESIAS	1	hyperbole	E	@ahorapodemos @Pablo_Iglesias_ <tr>Uy! tengo pañales que cambiar. Estoy entrenando para ser un gran presidente de gobierno</tr> 
12d329610b0603edfc8e6035be32ed6a	PAÑALESIGLESIAS	0			
135271f3cfd459034e07ef029ecee760	PAÑALESIGLESIAS	1	hyperbole	E	@CristinaSegui_ @Pablo_Iglesias_ <tr> Que héroe han cambiado pañales, </tr> todos conmigo, presidente,  presidente.
183693a82d9024ed1c3a6e99e6ae26dc	PAÑALESIGLESIAS	0			
19969fd6565843925743a8216acc5f8f	PAÑALESIGLESIAS	0			
